"id","strat_name"
99534,"Shilburnhaugh Coal"
99535,"Shineton Shale"
99536,"Shining Coal"
99537,"Shinnel"
99538,"Shipton"
99539,"Shira Limestone And Slate"
99540,"Shirdley Hill Sand"
99541,"Shirehampton"
99542,"Shoal High"
99543,"Sholeshook Limestone"
99544,"Shona"
99545,"Shops Sandstone"
99546,"Shoreham Marls"
99547,"Shorne"
99548,"Short Brow Flint"
99549,"Shothouse Spring Tuff"
99550,"Shotto Wood Limestone"
99551,"Shotts Furnace Coal"
99552,"Shotts Gas Coal"
99553,"Shouldham Sand And Gravel"
99554,"Shrewsbury Glacigenic"
99555,"Shunner Fell Limestone"
99556,"Shunner Fell Sandstone"
99557,"Shute Sandstone"
99558,"Sicklesmere"
99559,"Sides Farm Breccia"
99560,"Sidgwick Avenue"
99561,"Sidmouth Mudstone"
99562,"Signet"
99563,"Silchester Gravel"
99564,"Siliceous Shale"
99565,"Silkstone Coal"
99566,"Silkstone Four Foot Coal"
99567,"Silkstone Rock"
99568,"Siller Willie Coal"
99569,"Sillyhole Coal"
99570,"Silsden"
99571,"Silver Coal"
99572,"Silver Hills Sandstone"
99573,"Silver Threads Ironstone"
99574,"Silverpit"
99575,"Silverpit Evaporite"
99576,"Silvester's Bridge Marine Band"
99577,"Simmondley Coal"
99578,"Simonstone Limestone"
99579,"Sinclair"
99580,"Single Post Limestone"
99581,"Singleton Mudstone"
99582,"Sinniness"
99583,"Sir John Coal"
99584,"Sithean Glac An Ime"
99585,"Sitwell Coal"
99586,"Six Feet Coal"
99587,"Six Inch Coal"
99588,"Six Inch Marine Band"
99589,"Six Quarters Coal"
99590,"Six-Feet Coal"
99591,"Sixteen-Inch Coal"
99592,"Sixth Limestone"
99593,"Sizewell"
99594,"Skadan Sandstone"
99595,"Skade"
99596,"Skagerrak"
99597,"Skea Sandstone"
99598,"Skegness Clay"
99599,"Skelgill"
99600,"Skella Dale Burn Gneiss"
99601,"Skelmersdale Albert Coal"
99602,"Skelmersdale Dam Coal"
99603,"Skelmersdale Earthy Delf Coal"
99604,"Skelmersdale Five Foot Coal"
99605,"Skelmersdale Four Foot Coal"
99606,"Skelmersdale Seven Foot Coal"
99607,"Skelmersdale Yard Coal"
99608,"Skelmorlie Conglomerate"
99609,"Skelton Marine Band"
99610,"Skerries"
99611,"Skerry"
99612,"Skerry"
99613,"Skerryvore"
99614,"Skiddaw"
99615,"Skiddaw Lava"
99616,"Skiff Sandstone"
99617,"Skillicore"
99618,"Skipperton Coal"
99619,"Skipperton Fireclay"
99620,"Skipsea Till"
99621,"Skipsey's Marine Band"
99622,"Skipwith Peat Bed"
99623,"Skipwith Sand"
99624,"Skomer Volcanic"
99625,"Skrinkle Sandstone"
99626,"Skroo Sandstone"
99627,"Skudiburgh"
99628,"Skye Lava"
99629,"Slack Bank Rock"
99630,"Slack Lane Coal"
99631,"Slackdown Lava"
99632,"Slackgun Volcaniclastic"
99633,"Slade And Redhill"
99634,"Slag Coal"
99635,"Slate Coal"
99636,"Slatog Coal"
99637,"Slattadale"
99638,"Slaty Coal"
99639,"Slea Valley"
99640,"Sleat"
99641,"Sliding Stone Slump Breccia"
99642,"Slieve Gullion Complex"
99643,"Slieve League"
99644,"Slieve Tooey Quartzite"
99645,"Slievebane"
99646,"Sligachan"
99647,"Slingstane Limestone"
99648,"Sloanstone Coal"
99649,"Slochd Psammite"
99650,"Slockenray Hyaloclastite And Lava"
99651,"Sloop Sandstone"
99652,"Slot Burn"
99653,"Slyving Coal"
99654,"Small Coal"
99655,"Small Rider Coal"
99656,"Smallburn Sandstone"
99657,"Smaull Greywacke"
99658,"Smeorail"
99659,"Smiddy Ganister"
99660,"Smiddy Limestone"
99661,"Smith Bank"
99662,"Smith Coal"
99663,"Smith Coal"
99664,"Smith's Knoll"
99665,"Smiths Coal"
99666,"Smithy Burn Siltstone"
99667,"Smithy Coal"
99668,"Smithy Coal"
99669,"Snaefell"
99670,"Snarra Ness"
99671,"Snarravoe Pelite"
99672,"Sneaton"
99673,"Sneaton Potash"
99674,"Snettisham Clay"
99675,"Snowdon Volcanic"
99676,"Snowdrop Flints"
99677,"Soap Coal"
99678,"Soap Rider Coal"
99679,"Soar Valley"
99680,"Sodbury Coal"
99681,"Soft Bed Coal"
99682,"Soft Bed Flags"
99683,"Solan Bank"
99684,"Soldier Pool Conglomerate"
99685,"Solent"
99686,"Solent Catchments"
99687,"Solent River"
99688,"Solport Coal"
99689,"Solva"
99690,"Solway Catchments"
99691,"Solway Esk Valley"
99692,"Solway Marine Band"
99693,"Somerset Catchments"
99694,"Somerset Halite"
99695,"Somerset Levels"
99696,"Soundwell Hard Venture Coal"
99697,"Sourlie Organic Silt"
99698,"South Alwyn Valley"
99699,"South Arthurlie Coal"
99700,"South Brentor"
99701,"South Coal"
99702,"South Harris Meta-Igneous Complex"
99703,"South Kent Catchments"
99704,"South Leicestershire Diorite Complex"
99705,"South Parrot Coal"
99706,"South Quarry Breccia"
99707,"South Stack"
99708,"South Street Flints"
99709,"South Street Marl"
99710,"South Threave"
99711,"South Wales Coal Measures"
99712,"South Wales Lower Coal Measures"
99713,"South Wales Middle Coal Measures"
99714,"South Wales Upper Coal Measures"
99715,"Southacre Clay And Lignite"
99716,"Southerham Fingerflints"
99717,"Southerham Marls"
99718,"Southern Bight"
99719,"Southern Highland"
99720,"Southern North Sea Deltaic"
99721,"Southern Uplands Glacigenic"
99722,"Southerness"
99723,"Southrey Sand And Gravel"
99724,"Southshore"
99725,"Southwest England Minor Intrusive Suite"
99726,"Sowerthwaite"
99727,"Spargrove Limestone"
99728,"Spean Viaduct Quartzite"
99729,"Speeton Beck"
99730,"Speeton Clay"
99731,"Speke"
99732,"Spelsbury"
99733,"Spencroft Coal"
99734,"Spengill"
99735,"Sperus"
99736,"Spetisbury Chalk"
99737,"Spey Conglomerate"
99738,"Spilsby Sandstone"
99739,"Spincha Burn Conglomerate"
99740,"Spital Flagstone"
99741,"Splint Coal"
99742,"Spothfore"
99743,"Spout Of Ballagan Sandstone"
99744,"Spout Of Ballochleam Lava"
99745,"Spouty Dennans Bed"
99746,"Spring Cove Lava"
99747,"Spring Hill Sand And Gravel"
99748,"Springpool Sandstone Bed"
99749,"Springwood Marine Band"
99750,"Sprinkling Tarn Sandstone"
99751,"Sprotbrough"
99752,"Spy Hole Limestone"
99753,"Spy Rigg Sandstone"
99754,"Spy Wood Sandstone"
99755,"Spynie Clay"
99756,"Sraduffy"
99757,"Sralahan Shale"
99758,"Sranagross"
99759,"Sron Garbh Semipelite"
99760,"Sron Nan Dias Pelite And Limestone"
99761,"Sronbane Coal"
99762,"St Abbs"
99763,"St Agnes"
99764,"St Andrews Bay"
99765,"St Asaph Glacigenic"
99766,"St Bees Evaporite"
99767,"St Bees Sand And Gravel"
99768,"St Bees Shale"
99769,"St Bees Silt"
99770,"St Bees Till"
99771,"St Bernard Tuff"
99772,"St Cynllo's Church"
99773,"St Erth"
99774,"St Fergus Silt"
99775,"St George's Channel"
99776,"St George's Down Gravel"
99777,"St Germans Tuff"
99778,"St Helen's Marine Band"
99779,"St Helen's Yard Coal"
99780,"St John's Knap Sandstone"
99781,"St John's Rhyolite"
99782,"St Magnus Bay"
99783,"St Mary's Bay"
99784,"St Mary's Well Bay"
99785,"St Maughans"
99786,"St Mellion"
99787,"St Monans Little Limestone"
99788,"St Monans White Limestone"
99789,"St Ninian"
99790,"St Non's Sandstone"
99791,"St Raven's Edge Tuff"
99792,"St Saviour's Andesite"
99793,"St Sunday Crag Tuff"
99794,"St Tudwal's"
99795,"Stabba Pelite"
99796,"Stable Pit"
99797,"Stac Fada"
99798,"Stack Cleugh Oolite"
99799,"Stack Skerry"
99800,"Stackpole Limestone"
99801,"Staddon"
99802,"Staffa Lava"
99803,"Staffin Bay"
99804,"Staffin Shale"
99805,"Stafford Halite"
99806,"Stafford Tonstein"
99807,"Stainby"
99808,"Stainmore"
99809,"Stainmore Forest Till"
99810,"Stair Hole"
99811,"Stairhead Coal"
99812,"Staithes Sandstone"
99813,"Stallion Hill"
99814,"Stamford"
99815,"Stanah"
99816,"Stanbatch Conglomerate"
99817,"Stanbury Coal"
99818,"Standing Coal"
99819,"Stanford"
99820,"Stanhope Coal"
99821,"Stanley Main"
99822,"Stanley Main Coal"
99823,"Stanllyd Coal"
99824,"Stanmore Gravel"
99825,"Stanners Hill Pebble Bed"
99826,"Stanningley Rock"
99827,"Stanton"
99828,"Stanton Coal"
99829,"Staosnaig Phyllite"
99830,"Stapeley Volcanic"
99831,"Staplehill Gravel"
99832,"Starston Till"
99833,"Start Complex"
99834,"Start Mica Schists"
99835,"Start Schists"
99836,"Stassfurt Halite"
99837,"Statfjord"
99838,"Staunton"
99839,"Steelend Upper Blackband Ironstone"
99840,"Stewartby"
99841,"Stewartry"
99842,"Steyne Wood Clay"
99843,"Stickle Pike Tuff"
99844,"Stile End"
99845,"Stinchar Limestone"
99846,"Stink Coal"
99847,"Stinking Coal"
99848,"Stinking Coal"
99849,"Stinking Coal"
99850,"Stinking Marine Band"
99851,"Stinking Rider Coal"
99852,"Stiperstones Quartzite"
99853,"Stob Quartzite"
99854,"Stobswood Coal"
99855,"Stobswood Marine Band"
99856,"Stobswood New Coal"
99857,"Stockbridge Rock"
99858,"Stockdale"
99859,"Stockdale Farm"
99860,"Stockiemuir Sandstone"
99861,"Stockingford Shale"
99862,"Stockings Coal"
99863,"Stockport Conglomerate"
99864,"Stockport Glacigenic"
99865,"Stoer"
99866,"Stoke Goldington"
99867,"Stoke Park Rock Bed"
99868,"Stone Coal"
99869,"Stone Coal"
99870,"Stone Coal"
99871,"Stone Gill Limestone"
99872,"Stone House Shale"
99873,"Stonedelph Coal"
99874,"Stonefield Schist"
99875,"Stonehaven"
99876,"Stonepit Coal"
99877,"Stonerag Coal"
99878,"Stonesty Tuff"
99879,"Stony Coal"
99880,"Stony Coal"
99881,"Stoodfold"
99882,"Storakaig Limestone"
99883,"Stormy Bank"
99884,"Stormy Limestone"
99885,"Stornoway"
99886,"Stornoway Phyllite"
99887,"Stotfield Calcrete"
99888,"Stotfield Cherty Rock"
99889,"Stour"
99890,"Stourmouth Silt"
99891,"Stourscombe"
99892,"Stow Hill Sand And Gravel"
99893,"Stragglethorpe Grange Limestone Bed"
99894,"Straiton"
99895,"Straiton Grit"
99896,"Strand Gneiss"
99897,"Strangways"
99898,"Strath Fionan Banded Semipelite"
99899,"Strath Fionan Pale Limestone"
99900,"Strath Halladale Migmatite Complex"
99901,"Strath Ossian Granitic Complex"
99902,"Strath Rory"
99903,"Strath Rory"
99904,"Strath Spey"
99905,"Strath Suardal"
99906,"Strathaird Limestone"
99907,"Strathan Conglomerate"
99908,"Strathaven"
99909,"Strathavon Lodge Calcareous Semipelite"
99910,"Strathavon Psammite"
99911,"Strathclyde"
99912,"Stratheden"
99913,"Strathendrick"
99914,"Strathfinella Hill Conglomerate"
99915,"Strathgryfe Lava"
99916,"Strathkelvin Clay And Silt"
99917,"Strathlethan Sandstone"
99918,"Strathmore"
99919,"Strathpeffer"
99920,"Strathsteven Mudstone"
99921,"Strathtay"
99922,"Strathtummel"
99923,"Strathy Complex"
99924,"Streak Coal"
99925,"Strensham Sand And Gravel"
99926,"Stretton"
99927,"Stretton Shale"
99928,"Stricegill Limestone"
99929,"Strichen"
99930,"Strinds"
99931,"Strokestown"
99932,"Stroma"
99933,"Stronachullin Phyllite"
99934,"Stronchreggan"
99935,"Stronend Volcaniclastic"
99936,"Stronsay"
99937,"Struie"
99938,"Strumble Head Volcanic"
99939,"Stubble Green Silt"
99940,"Stubbs Coal"
99941,"Stubton Limestones Bed"
99942,"Studfold Sandstone"
99943,"Studgill Tuff"
99944,"Studland Chalk"
99945,"Stumpy Coal"
99946,"Sturminster Pisolite"
99947,"Stwrin Coal"
99948,"Sty Head Tarn"
99949,"Styford Limestone"
99950,"Sub-Brooch Coal"
99951,"Sub-Brooch Marine Band"
99952,"Sub-Lodgement Lingula Band"
99953,"Subcrenatum Marine Band"
99954,"Sudbury"
99955,"Sudmoor Point Gravel"
99956,"Suffolk Catchments"
99957,"Suffolk Pebble Bed"
99958,"Sugar Loaf"
99959,"Sugar Sands Limestone"
99960,"Suidheig Till"
99961,"Suie Hill"
99962,"Suisgill Semipelite"
99963,"Sulby Glen"
99964,"Sule Skerry"
99965,"Sullom"
99966,"Sulphur Coal"
99967,"Sumburgh"
99968,"Summer Isles"
99969,"Summertown-Radley Sand And Gravel"
99970,"Summit Pelite"
99971,"Sump Coal"
99972,"Sun Vein Coal"
99973,"Sunderland Ground"
99974,"Sunkir Marble"
99975,"Sunninghill Sand"
99976,"Sunnyside Limestone"
99977,"Sunnyside Psammite"
99978,"Superstes Mudstone"
99979,"Surface Sands"
99980,"Surgill Shale"
99981,"Surrey Hill Gravel"
99982,"Sussex Catchments"
99983,"Sussex Rother"
99984,"Sutherland"
99985,"Sutterby Marl"
99986,"Sutton Manor Marine Band"
99987,"Sutton Marine Band"
99988,"Sutton Sand"
99989,"Svarte"
99990,"Swallow Wood Coal"
99991,"Swallowcraig Coals"
99992,"Swallowdrum Coal"
99993,"Swallowdrum Coal Of Comrie"
99994,"Swanage"
99995,"Swannymote Breccia"
99996,"Swanscombe"
99997,"Swansea"
99998,"Swansea Five Feet Coal"
99999,"Swansea Four Feet Coal"
100000,"Swansea Six Feet Coal"
100001,"Swansea Three Feet Coal"
100002,"Swansea Two Feet Coal"
100003,"Swanshaw Sandstone"
100004,"Swarte Bank"
100005,"Swatchway"
100006,"Swch Gorge Tuff"
100007,"Swillington Sandstone"
100008,"Swindale Limestone"
100009,"Swindale Shale"
100010,"Swineden Sand Bed"
100011,"Swinley Clay"
100012,"Swinstone Bottom Marine Band"
100013,"Swinstone Middle Marine Band"
100014,"Swinstone Top Marine Band"
100015,"Swinton Pottery Coal"
100016,"Swithland"
100017,"Swithland Camp"
100018,"Swordly Pelite"
100019,"Sycarham"
100020,"Sychnant Dolomite"
100021,"Sylvan Limestone"
100022,"Synalds"
100023,"Syringothyris Limestone"
100024,"Syston"
100025,"Table Rocks Sandstone"
100026,"Tai-Herion"
100027,"Tailbert"
100028,"Tal Y Fan Volcanic"
100029,"Tal-Y-Gareg"
100030,"Taldwyn Coal"
100031,"Taliaris"
100032,"Talisker"
100033,"Tamar"
100034,"Tamar Valley"
100035,"Tambowie Lava"
100036,"Tampen"
100037,"Tan Hill Coal"
100038,"Tan Hill Grit"
100039,"Tan Hill Grit Coal"
100040,"Tanderagee Chalk"
100041,"Tanderagee Siliceous Ironstone"
100042,"Tang Sandstone"
100043,"Tangy Glen Shelly Clay Bed"
100044,"Tanhouse Limestone"
100045,"Tankersley Ironstone"
100046,"Tannadice Sandstone"
100047,"Tappet Knowe Lava"
100048,"Tappins"
100049,"Tarannon Mudstone"
100050,"Tarbert"
100051,"Tardree Rhyolite Complex"
100052,"Tarff Banded"
100053,"Tarfside Psammite"
100054,"Target Coal"
100055,"Tarn Crags Tuff"
100056,"Tarn Hows Tuff"
100057,"Tarn Moor"
100058,"Tarnash Phyllite And Limestone"
100059,"Tarporley Siltstone"
100060,"Tarrant Chalk"
100061,"Tarring Neville Flint"
100062,"Tarskavaig"
100063,"Tarvie Psammite"
100064,"Tavy"
100065,"Taw Valley"
100066,"Tawnyunshinagh Limestone"
100067,"Tay Catchments"
100068,"Tay Sandstone"
100069,"Tay-Earn Gravels"
100070,"Taynton Limestone"
100071,"Tayport"
100072,"Tayvallich"
100073,"Tayvallich Limestone"
100074,"Tayvallich Slate And Limestone"
100075,"Tayvallich Volcanic"
100076,"Tea Kettle Hole"
100077,"Teal Sandstone"
100078,"Tealby"
100079,"Tealby Limestone"
100080,"Teasses Main Coal"
100081,"Tedd"
100082,"Teenie Coal"
100083,"Teesside Clay"
100084,"Teesside Sand And Gravel"
100085,"Teifi Clay"
100086,"Teifi Valley"
100087,"Teign Chert"
100088,"Teign Valley"
100089,"Teignmouth Breccia"
100090,"Teilia"
100091,"Teindland Palaeosol"
100092,"Teirw Siltstone"
100093,"Teith Sandstone"
100094,"Telegraph Hill Sands"
100095,"Telpyn Point Sandstone"
100096,"Telscombe Marls"
100097,"Temeside Mudstone"
100098,"Tempar Dolomitic"
100099,"Temple Cloud Coal"
100100,"Temple Cowley"
100101,"Temple Newsam Sandstone"
100102,"Templeman's Marine Band"
100103,"Ten Bands Ironstone"
100104,"Ten Fathom Grit"
100105,"Ten Feet Coal"
100106,"Ten Quarters Coal"
100107,"Ten-Feet Coal"
100108,"Ten-Feet Rock"
100109,"Tenuis Limestone"
100110,"Termon"
100111,"Termon River Limestone"
100112,"Terrington Beds"
100113,"Terschellingerbank"
100114,"Tetragraptus Shales"
100115,"Thames"
100116,"Thames Catchments"
100117,"Thames Valley"
100118,"Thanet"
100119,"The Bastard Sandstone"
100120,"The Crackers"
100121,"The Fara Psammite"
100122,"The Flats Stone Band"
100123,"The Forks Wash Pool Sandstone"
100124,"Thick Coal"
100125,"Thick Stone"
100126,"Thin Coal"
100127,"Thin Coal"
100128,"Thin Coal"
100129,"Thin Rider Coal"
100130,"Third Brown Metal Coal"
100131,"Third Limestone"
100132,"Third Post Limestone"
100133,"Third Shale"
100134,"Third Waterloo Coal"
100135,"Thirlmere Tuff"
100136,"Thirlstane Beds"
100137,"Thirlwall Coal"
100138,"Thirty Six Fathom Coal"
100139,"Thorganby Clay"
100140,"Thormaid Till"
100141,"Thornbrough Limestone"
100142,"Thornbury"
100143,"Thorncliff Sandstones"
100144,"Thorncliffe Coal"
100145,"Thorncombe Sand"
100146,"Thorncroft Sand"
100147,"Thorneyburn Limestone"
100148,"Thornhill Rock"
100149,"Thornhill Sandstone"
100150,"Thornsgill Till"
100151,"Thornthwaite Crag Tuff"
100152,"Thornton Limestone"
100153,"Thornton Shales-With-Limestone"
100154,"Thorny Force Sandstone"
100155,"Thornylee"
100156,"Thorpe Sand And Gravel"
100157,"Thorverton Sandstone"
100158,"Three Coals"
100159,"Three Foot Coal Of Kilmux"
100160,"Three Quarter Coal"
100161,"Three Quarter Coal"
100162,"Three Quarters Coal"
100163,"Three Sisters Ignimbrite"
100164,"Three Tarns Sandstone"
100165,"Three Wells Sandstone"
100166,"Three Yard Limestone"
100167,"Three-Quarter Coal"
100168,"Threemile"
100169,"Threequarters Coal"
100170,"Threequarters Coal"
100171,"Threlkeld Till"
100172,"Threshthwaite Crag Tuff"
100173,"Throstle Garth Basalt"
100174,"Througham Tilestone"
100175,"Thrussington"
100176,"Thurfer Coal"
100177,"Thurstaston Hard Sandstone Bed"
100178,"Thurstaston Sandstone"
100179,"Thwaites Coal"
100180,"Tibbie Pagan's Limestone"
100181,"Ticknall Limestone"
100182,"Tickwood"
100183,"Tidcombe Sand"
100184,"Tighard"
100185,"Tilberthwaite Volcaniclastic"
100186,"Tile Hill Mudstone"
100187,"Tilestones"
100188,"Tilley Coal"
100189,"Tillybrachty Sandstone"
100190,"Tillybrex Sand And Gravel"
100191,"Tim Bobbin Rock"
100192,"Tinklers Crag Sandstone"
100193,"Tintagel"
100194,"Tintagel Volcanic"
100195,"Tintern Sandstone"
100196,"Tir Edmond Coal"
100197,"Tirabad"
100198,"Tircorran Limestone-Mudstone"
100199,"Tircrevan Sandstone"
100200,"Tirnaskea"
100201,"Tisbury"
100202,"Tissington Volcanic"
100203,"Tobaireach Conglomerate"
100204,"Tobar Ceann Siltstone"
100205,"Tobar Fuar Limestone"
100206,"Todber Freestone"
100207,"Todburn Limestone"
100208,"Todingill How"
100209,"Todmorden Grit"
100210,"Tollhouse Mudstone Bed"
100211,"Tom Anthon Mica Schist"
100212,"Tom Croft Limestone"
100213,"Tom Dubh Conglomerate"
100214,"Tom Dunan Schist"
100215,"Tom Na Fianaig"
100216,"Tombstone Limestone"
100217,"Tomintoul"
100218,"Ton Siltstone"
100219,"Tonge's Marine Band"
100220,"Tongwynlais"
100221,"Tonlegee Shale"
100222,"Toomebridge Sandstone"
100223,"Top Beamshaw Coal"
100224,"Top Beaumont Coal"
100225,"Top Beeston Coal"
100226,"Top Bench Coal"
100227,"Top Bensham Coal"
100228,"Top Brass Thill Coal"
100229,"Top Bright Coal"
100230,"Top Brockwell Coal"
100231,"Top Busty Coal"
100232,"Top Coal"
100233,"Top Coal"
100234,"Top Coatyards Coal"
100235,"Top Crag Limestone"
100236,"Top Durham Low Main Coal"
100237,"Top First Waterloo Coal"
100238,"Top Five Quarter Coal"
100239,"Top Fourth Waterloo Coal"
100240,"Top Furnace Coal"
100241,"Top Haigh Moor Coal"
100242,"Top Hard Coal"
100243,"Top Hard Rock"
100244,"Top Harvey Coal"
100245,"Top Hebburn Fell Coal"
100246,"Top High Main Coal"
100247,"Top Hosie Limestone"
100248,"Top Hutton Coal"
100249,"Top Limestone"
100250,"Top Little Coal"
100251,"Top Little Limestone"
100252,"Top Lousey Coal"
100253,"Top Main Coal"
100254,"Top Marine Band"
100255,"Top Marshall Green Coal"
100256,"Top Maudlin Coal"
100257,"Top Moorland Coal"
100258,"Top Neddy Coal"
100259,"Top Netherwitton Coal"
100260,"Top Plessey Coal"
100261,"Top Robins Coal"
100262,"Top Rock Bed"
100263,"Top Ryhope Five Quarter Coal"
100264,"Top Ryhope Little Coal"
100265,"Top Saltwick Coal"
100266,"Top Second Waterloo Coal"
100267,"Top Soft Coal"
100268,"Top Three Yards Coal"
100269,"Top Three-Quarter Coal"
100270,"Top Tilley Coal"
100271,"Top Usworth Coal"
100272,"Top Victoria Coal"
100273,"Top Wheatworth Coal"
100274,"Top Whinmoor Coal"
100275,"Top Yard Coal"
100276,"Topped Mountain Sandstone"
100277,"Tor"
100278,"Torbanehill Gas Coal"
100279,"Torbay"
100280,"Torbay Breccia"
100281,"Torduff Hill Volcanic"
100282,"Torduff Hill Volcanic"
100283,"Torllwyn"
100284,"Tormentil Volcanics"
100285,"Tormitchell Conglomerate"
100286,"Tormore Psammite"
100287,"Tormynydd Coal"
100288,"Tornahaish Dark Schist And Limestone"
100289,"Torpoint"
100290,"Torquay Limestone"
100291,"Torr Head Limestone"
100292,"Torr Na Truim Semipelite"
100293,"Torran"
100294,"Torrance Four Inch Coal"
100295,"Torridge Valley"
100296,"Torridon"
100297,"Torry Four Foot Coal"
100298,"Torulian Limestone"
100299,"Totland Bay"
100300,"Tottenhill Gravel"
100301,"Totternhoe Stone"
100302,"Tottlebank"
100303,"Touch House Lava"
100304,"Toward Quay Grit"
100305,"Tower Wood Gravel"
100306,"Town End Farm Tuff"
100307,"Townburn Sandstone"
100308,"Townhead Boulder Gravel"
100309,"Townhead Coal"
100310,"Townsend Tuff Bed"
100311,"Traboyack"
100312,"Traeth Bach Beds"
100313,"Traligill Till"
100314,"Tralorg Shale"
100315,"Trambley Cove"
100316,"Tranearth"
100317,"Tranent Four-Foot Coal"
100318,"Tranent Splint Coal"
100319,"Tranent Three-Foot Coal"
100320,"Transition"
100321,"Transition"
100322,"Trawden Limestone"
100323,"Trecoed Sandstone"
100324,"Tredorn Slate"
100325,"Trefawr"
100326,"Trefechan"
100327,"Treffgarne Volcanic"
100328,"Treffynnon"
100329,"Trefriw Tuff"
100330,"Tregaron"
100331,"Treginnis"
100332,"Treglemais"
100333,"Trehills Sandstone"
100334,"Treiorworth"
100335,"Trelowgoed Volcanic"
100336,"Trelydan Shale"
100337,"Tremuda Bay Volcanic"
100338,"Trench Coal"
100339,"Trenchard"
100340,"Trencher Coal"
100341,"Trencherbone Coal"
100342,"Trencherbone Rock"
100343,"Trendrean Mudstone"
100344,"Trent Valley"
100345,"Trent-Witham Catchments"
100346,"Trentham Tonstein"
100347,"Trentishoe"
100348,"Tresglen"
100349,"Tresham Rock"
100350,"Trevose Slate"
100351,"Trewern Brook Mudstone"
100352,"Treworgans Sandstone"
100353,"Trichrug"
100354,"Trichwart Coal"
100355,"Tridwr"
100356,"Triffleton"
100357,"Trigloin Coal"
100358,"Trimingham Clay"
100359,"Trimingham Sand"
100360,"Trimsaran Marine Band"
100361,"Triple"
100362,"Triton"
100363,"Trolley Coal"
100364,"Troon Volcanic"
100365,"Trossachs"
100366,"Trostrey Limestone"
100367,"Troughton Beck"
100368,"Troutbeck Palaeosol"
100369,"Trowie Glen Sandstone"
100370,"Trub Coal"
100371,"Trusham Mudstone"
100372,"Trwyn Cam"
100373,"Trwyn Pendalfa Mudstone"
100374,"Trwyn Y Bwa Mudstone"
100375,"Trwyn Y Fulfran"
100376,"Trwyn Yr Wylfa"
100377,"Tryddyn Half Yard Coal"
100378,"Trygarn"
100379,"Trysull Silt"
100380,"Tubbrid Sandstone"
100381,"Tulaichean Schist"
100382,"Tullanaglare Mudstone"
100383,"Tullochroisk Semipelite"
100384,"Tullos Clay"
100385,"Tullyard Conglomerate"
100386,"Tullyclevaun Shale"
100387,"Tullykevin"
100388,"Tullymore Limestone"
100389,"Tullyskeherny"
100390,"Tummel Psammite"
100391,"Tummel Quartzite"
100392,"Tumulites Pseudobilinguis Marine Band"
100393,"Tunbridge Wells Sand"
100394,"Tupton Coal"
100395,"Tupton Roof Coal"
100396,"Turbot Anhydrite"
100397,"Turkeyland"
100398,"Tuttle Hill"
100399,"Twechar Dirty Coal"
100400,"Twechar Upper Coal"
100401,"Tweed Catchments"
100402,"Tweed Subsuite"
100403,"Tweed Valley"
100404,"Tweeddale"
100405,"Twente"
100406,"Twenty Acre Gravel"
100407,"Twenty Fathom Coal"
100408,"Twenty Inch Coal"
100409,"Twinhoe"
100410,"Twist Coal"
100411,"Twiston Sandstone"
100412,"Two Coal"
100413,"Two Feet Coal"
100414,"Two Feet Six Coal"
100415,"Two Foot Coal"
100416,"Two Foot Coal"
100417,"Two Foot Coal"
100418,"Two Foot Coal"
100419,"Two Yard Coal"
100420,"Two-Feet-Nine Coal"
100421,"Two-Feet-Nine Rider Coal"
100422,"Two-Foot Coal"
100423,"Two-Foot Coal"
100424,"Two-Foot Ironstone Seam"
100425,"Two-Foot Marine Band"
100426,"Twrch Sandstone"
100427,"Ty Cerryg Marine Band"
100428,"Ty Gwilym Sandstone"
100429,"Ty'r Gawen Mudstone"
100430,"Ty-Brith Mudstone"
100431,"Ty-Draw Slates"
100432,"Ty-Mawr"
100433,"Ty-Nant Limestone"
100434,"Tycwtta Mudstones"
100435,"Tylacourt Coal"
100436,"Tyladu Coal"
100437,"Tyncoed Sandstone"
100438,"Tyne And Wear Glaciolacustrine"
100439,"Tyne Limestone"
100440,"Tyne Valley"
100441,"Tynebottom Limestone"
100442,"Tyninghame"
100443,"Tyrie Coal"
100444,"Tyrone"
100445,"Tyrone Plutonic"
100446,"Tyrone Volcanic"
100447,"Tywi Valley"
100448,"Uamh Bheag Conglomerate"
100449,"Udale Coal"
100450,"Ugbrooke Sandstone"
100451,"Ugie Clay"
100452,"Uig Hills - Harris Igneous Complex"
100453,"Uist"
100454,"Ulbster Sandstone"
100455,"Ullapool Gneiss"
100456,"Ullapool Gravel"
100457,"Ullstone"
100458,"Ulpha Andesite"
100459,"Ulster Canal"
100460,"Ulster Glacigenic"
100461,"Ulster White Limestone"
100462,"Ummoon"
100463,"Unapool Till"
100464,"Under Dunnet Shale"
100465,"Under Limestone"
100466,"Under Limestone Bed"
100467,"Underbarrow Flag"
100468,"Underset Chert"
100469,"Undifferentiated Upper Pleistocene"
100470,"Unidentified Marine Band"
100471,"Unidentified Marine Band"
100472,"Unidentified Marine Band"
100473,"Union Coal"
100474,"Unst Phyllite"
100475,"Upcott Slates"
100476,"Upgang"
100477,"Upnor"
100478,"Upper Abdon Limestone"
100479,"Upper Alton Coal"
100480,"Upper Antiquatonia Band"
100481,"Upper Ardross Limestone"
100482,"Upper Band Coal"
100483,"Upper Banton Smithy Coal"
100484,"Upper Basalt"
100485,"Upper Basic Volcanic"
